pcomp_rep_old_perc,pcomp_rep_evang_perc,pcomp_rep_rich_perc,pcomp_rep_south_perc,pcomp_dem_black_perc,pcomp_dem_aa_perc,pcomp_dem_union_perc,pcomp_dem_lgb_perc,pcomp_rep_old_100,pcomp_rep_evang_100,pcomp_rep_rich_100,pcomp_rep_south_100,pcomp_dem_black_100,pcomp_dem_aa_100,pcomp_dem_union_100,pcomp_dem_lgb_100,num1,num2,num3,num4,bayes_lgb_br,bayes_union_br,bayes_lgb_comp_dem,bayes_lgb_comp_rep,bayes_lgb_comp_ind,bayes_union_comp_dem,bayes_union_comp_rep,bayes_union_comp_ind,pk1pk_gm,pk2pk_blm,pk3pk_firstamd,pk4pk_congress,pk5pk_eu,bayes_lgb_br_requiz,bayes_union_br_requiz,bayes_lgb_dem_requiz,bayes_union_dem_requiz,bayes_dem_union_dv,bayes_dem_lgb_dv,bayes_evang_br,bayes_rich_br,bayes_evang_comp_rep,bayes_evang_comp_dem,bayes_evang_comp_ind,bayes_rich_comp_rep,bayes_rich_comp_dem,bayes_rich_comp_ind,bayes_evang_br_requiz,bayes_rich_br_requiz,bayes_evang_rep_requiz,bayes_rich_rep_requiz,bayes_rep_evang_dv,bayes_rep_rich_dv,state,sexgender,age,race,religionrelig,polinterestpol_int,pid3pid,pid3_4_textotherpartypleasespeci,strdempid_dem,strreppid_rep,pidleanpid_ind,party,bayes_cond,num1_01,num2_01,num3_01,num4_01,num_index,pk1,pk2,pk3,pk4,pk5,pk_index,pid7,pid3,br_shown,responseid,study,timing_cond,timing_dem_aa_fast,q162_firstclickfirstclick,q162_lastclicklastclick,q162_pagesubmitpagesubmit,q162_clickcountclickcount,timing_dem_union_fast,q163_firstclickfirstclick,q163_lastclicklastclick,q163_pagesubmitpagesubmit,q163_clickcountclickcount,timing_dem_lgb_fast,q74_firstclickfirstclick,q74_lastclicklastclick,q74_pagesubmitpagesubmit,q74_clickcountclickcount,timing_rep_old_fast,q144_firstclickfirstclick,q144_lastclicklastclick,q144_pagesubmitpagesubmit,q144_clickcountclickcount,timing_rep_evang_fast,q146_firstclickfirstclick,q146_lastclicklastclick,q146_pagesubmitpagesubmit,q146_clickcountclickcount,timing_rep_south_fast,q148_firstclickfirstclick,q148_lastclicklastclick,q148_pagesubmitpagesubmit,q148_clickcountclickcount,timing_rep_rich_fast,q142_firstclickfirstclick,q142_lastclicklastclick,q142_pagesubmitpagesubmit,q142_clickcountclickcount
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445,10,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,50,Illinois,Freedom of the press,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Russia,NA,NA,NA,NA,NA,NA,10,45,55,24,21,25,45,30,NA,NA,NA,NA,10,43,Arizona,Female,30,White or Caucasian,Non-Evangelical Protestant,Only now and then,Republican,,,Not very strong Republican,,rep,control,0,1,1,0,0.5,1,0,1,0,1,0.600000024,6,Rep,0,R_RXnxYeUhgXNqwCZ,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,20,50,60,50,60,20,10,10,500,10,1 in 12,1%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,Female,52,White or Caucasian,Other,Some of the time,Independent,,,,Closer to the Republican Party,,,1,1,1,0,0.75,0,0,0,0,0,0,5,Rep,0,R_RdZsoySmzEBcKJ3,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,36,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,30,5,95,1,4,40,55,5,NA,NA,NA,NA,80,40,Illinois,Male,30,White or Caucasian,Agnostic,Hardly at all,Democrat,,Not very strong Democrat,,,rep,control,1,1,1,1,1,0,1,1,1,1,0.800000012,2,Dem,0,R_Rh5eey7NAJgO5Nf,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,2-Jan,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arkansas,Female,48,White or Caucasian,Non-Evangelical Protestant,Most of the time,Independent,,,,Neither,,,1,0,1,0,0.5,0,0,0,0,0,0,4,Ind,0,R_Rs2mKXVtQUDYQH7,timing,fast,39,1.863999963,1.863999963,2.463999987,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0,0,3.619999886,0,61,0,0,3.173000097,0,NA,NA,NA,NA,NA,62,2.361999989,2.361999989,3.019000053,1
20,90,20,40,35,30,10,10,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tennessee,Female,39,White or Caucasian,Agnostic,Some of the time,Independent,,,,Neither,,,1,1,1,0,0.75,0,0,0,0,0,0,4,Ind,1,R_RsJjTcg5uU8M45b,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ohio,Female,34,Other,Other,Only now and then,Independent,,,,Neither,,,0,0,1,0,0.25,0,0,0,0,0,0,4,Ind,0,R_RsrsYW0d9gpAvHX,timing,fast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,3.65199995,7.581999779,8.904999733,3,80,3.173000097,3.173000097,4.441999912,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3.921000004,3.921000004,5.486000061,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,10,NA,NA,NA,NA,NA,NA,NA,NA,36,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,62,11,55,35,10,35,60,5,NA,NA,56.09999847,49.70000076,78,28,Pennsylvania,Male,64,White or Caucasian,Evangelical Protestant,Some of the time,Republican,,,Not very strong Republican,,rep,group_comp,1,1,1,0,0.75,0,1,1,1,1,0.800000012,6,Rep,0,R_RyifmKipoey57qN,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Massachusetts,Female,34,White or Caucasian,Other,Only now and then,Independent,,,,Neither,,,1,0,1,0,0.5,0,0,0,0,0,0,4,Ind,0,R_RzsiuVsXZEA9LAB,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,1,10,40,60,30,10,40,40,20,50,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,3.799999952,11.30000019,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alabama,Female,51,White or Caucasian,Evangelical Protestant,Most of the time,Republican,,,Strong Republican,,dem,base_rate,1,0,1,0,0.5,1,1,1,1,1,1,7,Rep,0,R_SAWNEYGBGHvuIoN,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5000,10,1 in 12,100,50,25,50,25,25,50,50,0,36,Missouri,Freedom of the press,The Democratic Party controls 10% of seats and the Republican Party controls 90%,Russia,NA,NA,63.09999847,41.90000153,41.90000153,63.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Connecticut,Female,31,White or Caucasian,Atheist,Some of the time,Democrat,,Strong Democrat,,,dem,group_comp,0,1,1,0,0.5,0,1,1,0,1,0.600000024,1,Dem,0,R_SNK219OMRe5nZpT,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,1,20,40,82,3,15,80,10,10,50,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,41.90000153,40,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Massachusetts,Female,28,White or Caucasian,Agnostic,Most of the time,Democrat,,Strong Democrat,,,dem,group_comp,1,0,1,0,0.5,1,1,0,1,1,0.800000012,1,Dem,0,R_SOXN9Bv1N4pfu6d,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,100,1 in 12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Carolina,Female,45,White or Caucasian,Agnostic,Most of the time,Independent,,,,Closer to the Democratic Party,,,1,0,1,0,0.5,0,0,0,0,0,0,3,Dem,0,R_SPjUmPlTSWDqK9b,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,50,Maryland,Freedom of the press,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Greece,NA,NA,NA,NA,NA,NA,10,5,85,10,5,90,5,5,NA,NA,NA,NA,80,90,Pennsylvania,Female,57,White or Caucasian,Catholic,Some of the time,Independent,,,,Neither,rep,control,1,1,1,0,0.75,1,0,1,0,0,0.400000006,4,Ind,0,R_T0h5sJYRThTwczn,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Louisiana,Female,32,White or Caucasian,Agnostic,Some of the time,Democrat,,Not very strong Democrat,,,,,0,1,1,1,0.75,0,0,0,0,0,0,2,Dem,0,R_T7ajiQQAuh9VVCh,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,50,26,30,41,20,17,10,14,5,100,1 in 12,"0,001",NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Florida,Male,27,White or Caucasian,Muslim,Only now and then,Independent,,,,Neither,,,0,0,1,0,0.25,0,0,0,0,0,0,4,Ind,0,R_T7c930W7wmKV0ad,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,0.1,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Colorado,Male,33,White or Caucasian,Atheist,Most of the time,Republican,,,Not very strong Republican,,,,1,0,1,1,0.75,0,0,0,0,0,0,6,Rep,1,R_TgYbZUHDQwMhDIl,timing,fast,37,9.071000099,9.071000099,10.01399994,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.190000057,4.722000122,5.665999889,2,61,3.864000082,3.864000082,4.800000191,1,13,2.648999929,5.302999973,6.440000057,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,50,Maryland,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,15,1,60,35,5,45,45,10,NA,NA,NA,NA,25,1,Illinois,Female,32,White or Caucasian,Evangelical Protestant,Some of the time,Republican,,,Not very strong Republican,,rep,control,1,1,1,1,1,1,0,1,1,1,0.800000012,6,Rep,0,R_Ti1C5mEdHkb62NH,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,58,90,47,58,35,19,10,45,50,10,1 in 12,0.001,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Female,60,White or Caucasian,Non-Evangelical Protestant,Some of the time,Democrat,,Strong Democrat,,,,,0,1,1,0,0.5,0,0,0,0,0,0,1,Dem,1,R_Tn5kiw5xUE9w0Cd,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,1,1 in 12,1%,NA,NA,NA,NA,NA,NA,NA,NA,50,Missouri,Equal protection under the law,,,NA,NA,NA,NA,NA,NA,50,35,40,40,20,60,20,20,19.10000038,2,NA,NA,50,45,California,Male,24,White or Caucasian,Other,Some of the time,Independent,,,,Closer to the Democratic Party,rep,base_rate,1,0,1,0,0.5,1,1,0,0,0,0.400000006,3,Dem,0,R_TpZ5S4Q8EkDyp0d,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,10,7,45,35,20,60,20,20,36,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,41.90000153,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Mexico,Male,56,White or Caucasian,Atheist,Most of the time,Other party (please specify below),Anarcho-Syndicalist,,,Neither,dem,group_comp,1,1,1,1,1,0,1,1,1,1,0.800000012,4,Ind,0,R_TwwqsL4WAIdXN8B,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Female,43,White or Caucasian,Atheist,Only now and then,Democrat,,Not very strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,2,Dem,1,R_U9Dt5jty1MYCVUd,timing,fast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.546000004,5.546000004,7.265999794,1,50,4.657999992,8.001999855,8.958999634,2,NA,NA,NA,NA,NA,72,5.177000046,5.177000046,6.316999912,1,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,36,Mississippi,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,NA,NA,NA,NA,30,20,65,20,15,60,20,20,NA,NA,NA,NA,50,13,Minnesota,Male,38,White or Caucasian,Evangelical Protestant,Some of the time,Democrat,,Not very strong Democrat,,,rep,control,0,1,1,1,0.75,0,0,1,1,1,0.600000024,2,Dem,0,R_ULXz10fmELWGdb3,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,82,8,45,22,18,36,13,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Male,37,White or Caucasian,Evangelical Protestant,Most of the time,Independent,,,,Neither,,,1,1,1,1,1,0,0,0,0,0,0,4,Ind,0,R_UQow0zhsRMQ1JxD,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,25,40,70,2,28,65,10,25,50,Missouri,Freedom of the press,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Russia,3.799999952,11.30000019,NA,NA,52,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ohio,Male,24,Black or African American,Agnostic,Most of the time,Democrat,,Strong Democrat,,,dem,base_rate,1,1,1,1,1,1,1,1,0,1,0.800000012,1,Dem,0,R_UZ76xBCuZNumoQ9,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,1,1 in 12,1,NA,NA,NA,NA,NA,NA,NA,NA,22,Missouri,,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Germany,NA,NA,NA,NA,NA,NA,40,35,40,30,30,70,20,10,19.10000038,2,NA,NA,6,1,New Jersey,Female,53,White or Caucasian,Evangelical Protestant,Only now and then,Republican,,,Not very strong Republican,,rep,base_rate,0,0,1,0,0.25,0,1,0,1,0,0.400000006,6,Rep,0,R_Ubij65BBxB1Ucff,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,10,30,50,25,25,20,60,20,22,Missouri,Equal protection under the law,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Bulgaria,3.799999952,11.30000019,NA,NA,40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Texas,Male,23,Asian or Pacific Islander,Buddhist,Only now and then,Independent,,,,Closer to the Republican Party,dem,base_rate,1,1,1,0,0.75,0,1,0,1,0,0.400000006,5,Rep,0,R_UcfWWWJNyQpRPtn,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maryland,Female,57,White or Caucasian,Atheist,Some of the time,Democrat,,Strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,1,Dem,1,R_UfiUEKJHPLMaQH7,timing,slow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,Male,45,White or Caucasian,Agnostic,Some of the time,Independent,,,,Closer to the Democratic Party,,,1,1,1,1,1,0,0,0,0,0,0,3,Dem,0,R_UiufL31atZjcWkx,timing,fast,NA,NA,NA,NA,NA,20,3.351000071,3.351000071,4.278999805,1,18,3.907999992,3.907999992,4.821000099,1,52,5.59499979,6.418000221,6.808000088,2,NA,NA,NA,NA,NA,65,4.613999844,5.420000076,6.248000145,2,NA,NA,NA,NA,NA
52,31,22,41,35,8,17,15,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.1,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pennsylvania,Male,31,White or Caucasian,Catholic,Some of the time,Democrat,,Strong Democrat,,,,,1,1,1,1,1,0,0,0,0,0,0,1,Dem,1,R_UnhAuw18YtmsDfP,main_measurement,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,1,30,20,70,10,20,5,75,20,50,Missouri,Right to bear arms,The Democratic Party controls 43% of seats and the Republican Party controls 57%,,NA,NA,63.09999847,41.90000153,41.90000153,63.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia,Female,25,White or Caucasian,Atheist,Some of the time,Democrat,,Strong Democrat,,,dem,group_comp,1,1,1,0,0.75,1,1,0,1,0,0.600000024,1,Dem,0,R_Uo0WlXZmIOfW0il,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.10%,30,60,50,30,20,40,40,20,50,Maryland,,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Russia,NA,NA,63.09999847,41.90000153,41.90000153,63.09999847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,Female,23,White or Caucasian,Agnostic,Only now and then,Democrat,,Not very strong Democrat,,,dem,group_comp,1,1,1,1,1,1,0,0,1,1,0.600000024,2,Dem,0,R_Ut2Ks7u23kSLMCR,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.01,NA,NA,NA,NA,NA,NA,NA,NA,50,Missouri,Freedom of the press,The Democratic Party controls 43% of seats and the Republican Party controls 57%,Greece,NA,NA,NA,NA,NA,NA,20,10,60,20,20,90,5,5,NA,NA,56.09999847,49.70000076,56.1,70,Nebraska,Female,29,White or Caucasian,Catholic,Only now and then,Democrat,,Strong Democrat,,,rep,group_comp,1,1,1,0,0.75,1,1,1,1,0,0.800000012,1,Dem,0,R_UxoI3QrUL8HQ0et,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,10,1 in 12,0.001,20,35,75,5,20,45,45,10,50,Missouri,Freedom of the press,The Democratic Party controls 57% of seats and the Republican Party controls 43%,Russia,3.799999952,11.30000019,NA,NA,45,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,California,Female,25,Other,Other,Only now and then,Independent,,,,Closer to the Democratic Party,dem,base_rate,1,1,1,0,0.75,1,1,1,0,1,0.800000012,3,Dem,0,R_V2ozaHWFaiIqGwV,bayes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
